search_address,api_address,countryode,lat,lon,nr_matches,match_level
AVE PASEO DEL MAR COSTA DEL ESTE EDIF CAPITAL PLAZA OFIC 902 PANAMÁ,"La Costa, Soná, Veraguas, Panama",PAN,7.73318,-81.50692,1,city  
AVE REPUBLICA DE EL SALVADOR NO 1082 QUITO ECUADOR,"Quito, Quito, Pichincha, Ecuador",ECU,-0.22985,-78.52495,2,city  
AV FRANCISCO DE MIRANDA TORRE LA PRIMERA PISO 9 OFICINA 9 C CAMPO ALEGRE CARACAS 1060 VENEZUELA C/O JUAN LAPORTA,"Avenida Francisco Solano, Caracas, Avila, Distrito Capital, Venezuela",VEN,10.497004,-66.881677,8,street  
AV GONZALEZ SUAREZ N3446 Y FERNANDO AYARZA QUITO ECUADOR,"Quito, Quito, Pichincha, Ecuador",ECU,-0.22985,-78.52495,2,city  
AV INDUSTRIAL 160 URD AURORA ATE PHILIPPINES,"950, Industrial Drive, Aurora, Kane County, Illinois, 60506, USA",PHL,41.790148,-88.339135,10,building  
AV ISAAC ALBENIZ 203 Y EL MORLAN (SECTOR EL INCA) QUITO ECUADOR,"Quito, Quito, Pichincha, Ecuador",ECU,-0.22985,-78.52495,2,city  
AV JAVIER PRADO OESTE 2061 PERÚ,"2061, West Javier Prado Avenue, San Felipe, San Isidro, Province of Lima, Lima Metropolitan Area, Lima, 15076, Peru",PER,-12.0952463,-77.0524279461794,1,building  
AV JOSÉ PARDO 1194 1001 MIRAFLORES LIMA PERÚ,"José Pardo Avenue, Santa Cruz, Miraflores, Province of Lima, Lima Metropolitan Area, Lima, 15074, Peru",PER,-12.1189166,-77.0416688,5,street  
AV LA MAR 1248 PISO 3 LIMA 18 PERÚ,"Avenida La Mar, Cañete, Lima, Peru",PER,-13.061356,-76.349794,5,street  
AV LOS CORTIJOS RES PREMIER ESMERALDA APT 1 E CAMPO ALEGRE CARACAS VENEZUELA,"Caracas, Avila, Distrito Capital, Venezuela",VEN,10.505146,-66.917878,3,city  
AV MANUELA SAENZ 650 FRANCISCO HERNANDEZ DE GIRÓN QUITO ECUADOR,"S5, Avenida Manuela Saenz, Quito, Quito, Pichincha, Ecuador",ECU,-0.167012,-78.435281,7,building  
AV MIGUEL H ALCIVAR EDIFICIO TORRES DEL NORTE TORRE A PISO 8 OFICINA 810,"Avenida Miguel Hidalgo, Martínez de la Torre, Veracruz de Ignacio de la Llave, Mexico",,20.14192,-96.999662,8,street  
AV PEDRO MENÉNDEZ GILBERT URBANIZACIÓN RIO GUAYAS CLUB CALLE 4TA CASA 6 GUAYAQUIL ECUADOR,"Guayaquil, Guayaquil, Guayas, Ecuador",ECU,-2.189354,-79.889587,2,city  
AV PEDRO VICENTE MALDONADO S50 178 LA PERLA ECUADOR,"Avenida Pedro Vicente Maldonado, La Perla, Guamaní, Quito Canton, Pichincha, 170711, Ecuador",ECU,-0.3272775,-78.5504786,2,street  
AV PETIT THOUARS 4541 MIRAFLORES LIMA PERU PERÚ,"Peru, Miami County, Indiana, USA",PER,40.756361,-86.067797,10,city  
AV PETIT THOUARS NO 1175 LIMA LIMA PERÚ,"Lima Lima, Tarma, Junin, Peru",PER,-11.23494,-75.68858,2,city  
AV PRINCIPAL DE PLAYA GRANDE EDIF LOS DELFINES D1 PISO1 APT D11 1URB PLAYA GRANDE CATIA LA MAR LAOS,Laos,LAO,19.43535,102.560667,1,country  
AV QUITO 1243 Y CLEMENTE BALLÉN PISO 2 OFICINA 204 ECUADOR GUAYAQUIL,"Avenida Quito, Guayaquil, Guayaquil, Guayas, Ecuador",ECU,-2.20612,-79.894369,10,street  
AV REMIGIO CRESPO TORAL 3 52 ECUADOR,"Avenida Remigio Crespo Toral, Sucre, Cuenca, Azuay, 010203, Ecuador",ECU,-2.9060212,-79.0104275,3,street  
AV R GAMARRA NO1238 ZONA ALTO OBRAJES MESETA DE ACHUMANI LA PAZ BOLIVIA,"La Paz, Murillo, La Paz, Bolivia",BOL,-16.49901,-68.146263,4,city  
AV RIO AMAZONAS 4700 N39 14 PB N39CVICENTE CARDENAS IÑAQUITO ECUADOR,"4430, Avenida Río Amazonas, Quito, Quito, Pichincha, Ecuador",ECU,-0.172628,-78.484691,10,building  
AV RÍO AMAZONAS 4700 N39 14 PB VICENTE CÁRDENAS IÑAQUITO QUITO ECUADOR,"Avenida Río Coca, Quito, Quito, Pichincha, Ecuador",ECU,-0.164122,-78.471743,6,street  
AV RIO BRANCO 18 5TH FLOOR RIO DE JANEIRO BRAZIL,"18, Avenida Rio Branco, Saúde, Rio de Janeiro, Rio de Janeiro, Rio De Janeiro, 99999-999, Brazil",BRA,-22.898209,-43.180307,5,building  
AV SANTA ELENA NORTE 155 DPTO 501 SANTIAGO DE SURCO LIMA PERÚ,"Surco, Lima, Lima, Lima, Peru",PER,-12.13952,-77.00615,1,neighbourhood  
AV SHIRYS N36 208 Y NACIONES UNIDAS EDIFICIO SHIRYS PARK OFICINA 507 CIUDAD DE QUITO ECUADOR,"N36-152, Avenida Río Amazonas, Quito, Quito, Pichincha, 170135, Ecuador",ECU,-0.177499,-78.485021,10,building  
AV VÍCTOR ANDRÉS BELAÚNDE 280 PISO 3 SAN ISIDRO LIMA PERÚ,"San Isidro, Huaura, Lima, Peru",PER,-11.01861,-77.63639,3,city  
AZUCENAS N44 214 Y GRANADOS EDF AZUCENAS SUITES DEP 1C QUITO ECUADOR,NA,NA,NA,NA,5,NA
BALTAZAR BRUM 590 COLONIA DEL SACRAMENTO COLONIA URUGUAY,"Colonia del Sacramento, Colonia, Uruguay",URY,-34.46667,-57.85,1,city  
BALTAZAR BRUM 590 – COLONIA DEL SACRAMENTO DEPARTAMENTO DE COLONIA URUGUAY,NA,NA,NA,NA,5,NA
BARBOSA LAW OFFICE 2000 PONCE DE LEON BLVD SUITE 625 CORAL GABLES FL 33134 UNITED STATES,"2000, Ponce De Leon Boulevard, Downtown Coral Gables, Coral Gables, Miami-Dade County, Florida, 33134, USA",USA,25.75448,-80.25879,2,building  
BATLLE Y ORDOÑEZ 825 LAS PIEDRAS CANELONES URUGUAY,"Batlle y Ordóñez, Las Piedras, Municipio de Las Piedras, Canelones, 90200, Uruguay",URY,-34.7260819,-56.2171131,1,street  
BELLA VISTA STA ANA 0 54 ESTE OBARRIO 107 P H GALERIA UNO PANAMA REPUBLIC OF PANAMA PANAMÁ,NA,NA,NA,NA,5,NA
BLANCO ENCALADA 5058 BUENOS AIRES ARGENTINA,"Blanco Encalada, Mar de Ajó, Partido de La Costa, Buenos Aires, Argentina",ARG,-36.728794300000004,-56.682719684329044,3,street  
BLDG Nº 3 32 32ND EAST STREET JUSTO AROSEMENA AVENUE PANAMA CITY REPUBLIC OF PANAMA PANAMÁ,"Panama City, Panamá, Panama, Panama",PAN,8.9936,-79.51973,1,city  
BOGOTA COLOMBIA,"Bogota, Bogota Capital District - Municipality, RAP (Especial) Central, Colombia",COL,4.6529539,-74.0835643,10,city  
BOGOTÁ REPÚBLICA DE COLOMBIA,"Bogota, Bogota Capital District - Municipality, RAP (Especial) Central, Colombia",COL,4.6529539,-74.0835643,10,city  
BORRERO E1717 Y ABEL GILBERT QUITO ECUADOR,"Quito, Quito, Pichincha, Ecuador",ECU,-0.22985,-78.52495,2,city  
BOSMEDIANO E15 11 Y AUGUSTO EGAS QUITO ECUADOR,NA,NA,NA,NA,5,NA
BO TOURNON DEL CC EL PUEBLO 175 METROS AL NORTE SAN JOSE COSTA RICA 5600,"San Jose Costa Rica, San Juan Lachao, Oaxaca, Mexico",CRI,16.14222,-97.08806,2,city  
BULEVAR ESPAÑA 2630 APTO 301 MONTEVIDEO URUGUAY,"Bulevar España, Montevideo, Municipio D, Montevideo, Uruguay",URY,-34.90889,-56.169192,1,street  
B VICTORIA 2284 (1427)BUENOS AIRES ARGENTINA,"1401, Victoria, Hurlingham, Buenos Aires, Argentina",ARG,-34.584528,-58.642105,10,building  
C/ ANTONIO MAURA 16 5TA IZQ 28014 MADRID ESPAÑA SPAIN,"16, Calle de Antonio Maura, Jeronimos, Madrid, Madrid, 28014, Spain",ESP,40.416402,-3.689985,10,building  
C/O AUDINA TREUHAND AG LANDSTRASS 97 FL 9494 SCHAAN FURSTENTUM LIECHTENSTEIN,"Schaan, Liechtenstein, Liechtenstein",LIE,47.16498,9.50867,2,city  
C/POSEIDON NO 2 LOS ALJIBES C P 11407 JEREZ DE LA FRONTERA CADIZ SPAIN,"2, Calle Poseidón, Churriana, Malaga, 29140, Spain",ESP,36.664849,-4.505598,10,building  
CALE TOQUEPALA 259 URB TAMBO DE MONTERRICO SANTIAGO DE SURCO LIMA PERÚ,NA,NA,NA,NA,5,NA
CALLAO AVENUE 1355 3RD FLOOR DEPARTMENT B BUENOS AIRES RECOLETA CAPITAL FEDERAL 1023 ARGENTINA,"38, Callao Av., Balvanera, Buenos Aires, Autonomous City of Buenos Aires, Argentina",ARG,-34.6087,-58.3922,10,building  
CALLE 102 A 47A 09 BOGOTÁ COLOMBIA,"Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.635456,-74.08768,4,city  
CALLE 109 A NO 18 51 BOGOTÁ COLOMBIA,"Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.635456,-74.08768,4,city  
CALLE 113 NO 7 21 TORRE A OFICINA 901 BOGOTA COLOMBIA,"7-21, Calle 113, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.691413,-74.034632,3,building  
CALLE 11B 40A 90 INT 107 MEDELLIN COLOMBIA,"Calle 11B, Medellín, Medellín, Antioquia, Colombia",COL,6.211127,-75.561661,2,street  
CALLE 11 SUR CR 50 50 MEDELLIN COLOMBIA,"50 SUR-50, Cr 62a, Medellín, Medellín, Antioquia, Colombia",COL,6.176855,-75.644276,10,building  
CALLE 11 SUR NO 50 50 DE MEDELLÍN COLOMBIA,"Calle 11 Sur, Los Balsos No. 1, Comuna 14 - El Poblado, Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 050022, Colombia",COL,6.1883049,-75.5632354,3,street  
CALLE 121 NO 3A 20 APT 211 DE LA CIUDAD DE BOGOTÁ COLOMBIA,"Campo de la Cruz, Campo De La Cruz, Atlántico, Colombia",COL,10.37808,-74.88356,10,city  
CALLE 125 60 72 BOGOTÁ COLOMBIA,"Calle 125, UPZ Santa Bárbara, Localidad Usaquén, Bogota, Bogota Capital District - Municipality, RAP (Especial) Central, 110111, Colombia",COL,4.7045526,-74.0489422,8,street  
CALLE 125 NO 11B 94 APTO 403 BOGOTÁ COLOMBIA,"Calle 125, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.705905,-74.058805,2,street  
CALLE 129 NO 7 23 APTO 703 BARRIO BELLA SUIZA BOGOTÁ COLOMBIA,"Calle 129, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.729202,-74.099259,1,street  
CALLE 134 NO 6B 16 ( 202 ) BOGOTA DC – COLOMBIA,"6B 16, Cl 134, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.711557,-74.027506,1,building  
CALLE 136 BIS NO 140B – 08 BOGOTÁ COLOMBIA,"Calle 136 Bis, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.743359,-74.125482,1,street  
CALLE 13 DE CALACOTO NO 170 LA PAZ BOLIVIA,"Calle 13, Calacoto, Sur, La Paz, Pedro Domingo Murillo, La Paz, Bolivia",BOL,-16.5438144,-68.0851729,4,street  
CALLE 14 40A 267 APTO 311 MEDELLÍN COLOMBIA,"Calle 14, Medellín, Medellín, Antioquia, Colombia",COL,6.218923,-75.586029,2,street  
CALLE 17 RIO ABAJO PANAMA REPUBLIC OF PANAMA PANAMÁ,"Calle 17, San Miguelito, Panama, Panama",PAN,9.044386,-79.486985,1,street  
CALLE 18A SVR N°38 350 BUILDING N°1 APT 601 CONDADO DE MARACAY MEDELIN COLOMBIA,NA,NA,NA,NA,5,NA
CALLE 18 SUR C 43A 50 PISO 4 CENTRO CCIAL SAO PAULO MEDELLIN COLOMBIA,NA,NA,NA,NA,5,NA
CALLE 1 ENTRE 9 Y 10 CASA NO 1 33 URB COLINAS DE SANTA ROSA BARQUISIMETO VENEZUELA,"Urbanizacion Santa Rosa Plaza 4, Lander, Miranda, Venezuela",VEN,10.186836,-66.822999,3,county  
CALLE 214 93 00 CASA 50 BOGOTA COLOMBIA,"CA 214, Cl 14, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.671368,-74.159868,10,building  
CALLE 22 A NO 118 60 CALI VALLE COLOMBIA,"Valle Colombia, San Buenaventura, Coahuila de Zaragoza, Mexico",COL,28.36887,-102.29682,1,city  
CALLE 25 NO 68 70 INT 1 APTO 501 BOGOTA COLOMBIA,"Calle 25, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.657677,-74.109303,3,street  
CALLE 31 NO 42A 61 MEDELLIN ANTIOQUIA COLOMBIA,"42A-61, Cl 31, Medellín, Medellín, Antioquia, Colombia",COL,6.231534,-75.568242,1,building  
CALLE 36D SUR 27 160 CASA 083 MEDELLIN COLOMBIA,"Medellín, Medellín, Antioquia, Colombia",COL,6.276949,-75.576955,7,city  
CALLE 3S 43 A 52 OF 1004 MEDELLIN COLOMBIA,"Medellín, Medellín, Antioquia, Colombia",COL,6.276949,-75.576955,7,city  
CALLE 44 A 74 58 PISO 3 MEDELLIN ANTIOQUIA COLOMBIA,"Medellín, Medellín, Antioquia, Colombia",COL,6.276949,-75.576955,1,city  
CALLE 49A NO 64C 52 APTO 601 MEDELLIN COLOMBIA,"Calle 49A, Medellín, Medellín, Antioquia, Colombia",COL,6.26197,-75.597952,1,street  
CALLE 4A SUR 37 60 AP 903 MEDELLIN ANTIOQUIA COLOMBIA,"Medellín, Medellín, Antioquia, Colombia",COL,6.276949,-75.576955,1,city  
CALLE 4 SUR 38 121 MEDELLIN COLOMBIA,"Calle 4 Sur, Patio Bonito, Comuna 14 - El Poblado, Medellín, Valle de Aburrá, Antioquia, RAP del Agua y la Montaña, 050022, Colombia",COL,6.2022525,-75.5752539,10,street  
CALLE 50 EDIFICIO PLAZA 2000 PISO 11 CIUDAD DE PANAMÁ REPÚBLICA DE PANAMÁ,"50, Plaza Aviación, Tenochtitlan, Mexico City, Benito Juárez, Ciudad de México, 15500, Mexico",PAN,19.428685,-99.106919,10,building  
CALLE 50 Y 74 SAN FRANCISCO EDIFICIO P H 909 PISO 14 CIUDAD DE PANAMÁ,"San Miguelito District, San Miguelito, Panama, Panama",PAN,9.03333,-79.5,10,city  
CALLE 50 Y 74 SAN FRANCISCO EDIFICIO P H 909 PISO 14 CIUDAD DE PANAMÁ REPÚBLICA DE PANAMÁ,"909, Avenida H. Galeana, Puebla City, Puebla, Puebla, Mexico",PAN,19.01579,-98.2283,10,building  
CALLE 52 Y ELVIRA MENDEZ EDIFICIO VALLARINO PISO 5 LOCAL 2,NA,NA,NA,NA,5,NA
CALLE 53 A ESTE (WINSTON CHURCHILL) PH VIZCAYA APARTAMENTO 12B PUNTA PAITILLA CIUDAD DE PANAMÁ REP DE PANAMA,NA,NA,NA,NA,5,NA
CALLE 55 77 100 APTO 407 MEDELLIN COLOMBIA,"Medellín, Medellín, Antioquia, Colombia",COL,6.276949,-75.576955,7,city  
CALLE 5 A Nº 35 107 (1601) POBLADO COLOMBIA,"Colombia, Colombia, Huila, Colombia",COL,3.37606,-74.8015,10,city  
CALLE 67 NO 4 21 BOGOTÁ COLOMBIA,"4 21, Cl 67, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.649486,-74.055619,1,building  
CALLE 67 NO 4 21 BOGOTÁ COLOMBIA,"4 21, Cl 67, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.649486,-74.055619,1,building  
CALLE 75 B SUR 40 275 SABANETA ANTIOQUIA COLOMBIA,"Sabaneta, Bello, Antioquia, Colombia",COL,6.3685,-75.6289,3,city  
CALLE 78 ESTE SAN FRANCISCO RESIDENCIA COCO MAR TORRE 100 PISO 15 APTO 15 A UNITED STATES,NA,NA,NA,NA,5,NA
CALLE 78 NO 57 95 BARRANQUILLA COLOMBIA,"Calle 78, Barranquilla, Barranquilla, Atlántico, Colombia",COL,11.020934,-74.796555,1,street  
CALLE 79B 42 440 BARRANQUILLA COLOMBIA,"Calle 79B, El Castillo, Localidad Norte - Centro Histórico, Perímetro Urbano Barranquilla, Barranquilla, Atlántico, RAP Caribe, 080001, Colombia",COL,11.0216763,-74.7996385,7,street  
CALLE 79 NO 7 A 30 BOGOTA D C COLOMBIA,"Calle 79, Bosque de san Vicente, UPZ Boyacá Real, Localidad Engativá, Bogota, Bogota Capital District - Municipality, RAP (Especial) Central, 111051, Colombia",COL,4.6971591,-74.0937931,1,street  
CALLE 7 ESQ 6 ENSANCHE ISABELITA URBANIZACIÓN CAROLINA SANTO DOMINGO REPUBLICA DOMINICANA DOMINICAN REPUBLIC,"Santo Domingo, Santo Domingo De Guzmán, Distrito Nacional, Dominican Republic",DOM,18.471621,-69.89213,2,city  
CALLE 7 NO 39 215 OF 501 MEDELLÍN COLOMBIA,"Medellín, Medellín, Antioquia, Colombia",COL,6.276949,-75.576955,7,city  
CALLE 7 OESTE 3 80 APT 8B EDIFICIO BARCELONA CALI COLUMBIA SOUTH AMERICA SOUTH AFRICA,South Africa,ZAF,-29.708985,23.666291,1,country  
CALLE 7 SUR 42 70 OFICINA 802 MEDELLIN COLOMBIA,"Calle 7 Sur, Medellín, Medellín, Antioquia, Colombia",COL,6.199097,-75.576245,1,street  
CALLE 7 SUR NO 42/70 OF 2013 MEDELLIN COLOMBIA,"Calle 7 Sur, Medellín, Medellín, Antioquia, Colombia",COL,6.199097,-75.576245,1,street  
CALLE 7 SUR NO 42 70 OF 320 EDIF FORUM MEDELLIN COLOMBIA,"42-70, Cl 7 Sur, Medellín, Medellín, Antioquia, Colombia",COL,6.197412,-75.573633,2,building  
CALLE 7 SUR NO 42 70 OF 705 ED FORUM MEDELLIN COLOMBIA,"Calle 7 Sur, Medellín, Medellín, Antioquia, Colombia",COL,6.199097,-75.576245,1,street  
CALLE 8 NO 43 C 55 MEDELLÍN COLOMBIA,"43A-89, Cl 8, Medellín, Medellín, Antioquia, Colombia",COL,6.209387,-75.571987,10,building  
CALLE 90 NO 13A 20 OF 605 COLOMBIA,"13A 15, Cl 90, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.673726,-74.051878,10,building  
CALLE 91 NO 13 45 APTO 401 BOGOTÁ COLOMBIA,"Calle 91, Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.677615,-74.057569,2,street  
CALLE 92 NO 925 BOGOTA COLOMBIA,"Calle 92, Rionegro, UPZ Los Andes, Localidad Barrios Unidos, Bogota, Bogota, Capital District, RAP (Especial) Central, 111211, Colombia",COL,4.6810577,-74.0663286,2,street  
CALLE 93 A 19 25 APTO 201 BOGOTA COLOMBIA,"Bogotá, Bogotá, D.C., Bogota D.C., Colombia",COL,4.635456,-74.08768,4,city  
CALLE 97 A NO 8 10 OFIC 205 BOGOTA COLOMBIA,"97, a, Ho Chi Minh City, Quan 8, Ho Chi Minh, Vietnam",COL,10.866834,106.808665,10,building  
CALLE 9A C BIS CR 26 60 PISO 2 CALI COLOMBIA,"Santiago de Cali, Cali, Valle del Cauca, Colombia",COL,3.446888,-76.53233,4,city  
CALLE 9 A SUR NO 25 319 INTERIOR 104 MEDELLIN COLOMBIA,NA,NA,NA,NA,5,NA
CALLE ABRAHAM VALDELOMAR 232 URB LUREN ICA ICA PERÚ,"198, Calle Abraham Valdelomar, Ica, Ica, Peru",PER,-14.080236,-75.723978,8,building  
CALLE AFGANISTÁN EDIFICIO 61 APARTAMENTO 3 QUITO ECUADOR,"N40-228, Afganistan, Quito, Quito, Pichincha, Ecuador",ECU,-0.166487,-78.496254,10,building  
CALLE AGUARDA BLANCA 151 INT 101 URB TAMBO DE MONTERRICO SANTIAGO DE SURCO LIMA PERÚ,NA,NA,NA,NA,5,NA
CALLE AMBAR MZ B LT 3 CHORRILLOS LIMA PERÚ,"Ambar, Calle Cusco, Lima, Lima, Lima, Peru",PER,-11.937087,-76.699167,1,venue  
CALLE AQUILINO DE LA GUARDIA NO 8 EDIFICIO IGRA PANAMÁ REPÚBLICA DE PANAMÁ,"Calle Aquilino de La Guardia, Panama City, Panamá, Panama, Panama",PAN,8.980272,-79.524806,1,street  
CALLE BATALLON TARMA 414 URB SANTA TERESA SURCO LIMA PERU PERÚ,"Peru, Miami County, Indiana, USA",PER,40.756361,-86.067797,10,city  
CALLE BUEN RETIRO 111 DPTO 102 SAN BORJA LIMA PERÚ,"Calle Buen Retiro, Lima, Lima, Lima, Peru",PER,-12.108877,-76.987645,1,street  
CALLE CAMINO DE SANTIAGO NO 27 PRIMERO P 24402 PONFERRADA LEÓN ESPAÑA SPAIN,"27, Calle Camino de Santiago, Compostilla, Leon, 24402, Spain",ESP,42.549198,-6.602041,10,building  
CALLE CAMINO REAL 1801 MZ B LOTE 17 PARQUE INDUSTRIAL SAN PEDRITO SURCO LIMA PERÚ,"Lote 2, Parque Industrial, Huánuco, Huanuco, Peru",PER,-9.965201,-76.25185,10,building  
CALLE CASCAJAL 304 SURCO LIMA PERÚ,"Surco, Huarochiri, Lima, Peru",PER,-11.89056,-76.43806,3,city  
CALLE CERDENA 11 03500 BENIDORM ALICANTE SPAIN,"Calle de Cerdeña, Benidorm, la Marina Baixa, Alacant / Alicante, Valencian Community, 03500, Spain",ESP,38.5488758,-0.0962752,1,street  
CALLE CRUZ DEL SUR 415 DPTO 504 INT A SANTIAGO DE SURCO –LIMA PERÚ,"Surco, Lima, Lima, Lima, Peru",PER,-12.13952,-77.00615,1,neighbourhood  
CALLE CRUZ DEL SUR 415 DPTO 504 INTERIOR A SANTIAGO DE SURCO LIMA PERÚ,NA,NA,NA,NA,5,NA
CALLE D1 1 QUINTA 720 URBANIZACION LA LAGUNITA MUNICIPIO EL HATILLO CARACAS VENEZUELA,"Urbanización la Pinara, El Barraco, Avila, Spain",VEN,40.478848,-4.654581,10,street  
CALLE DEL ESTABLO S/N Y CALLE E QUITO ECUADOR,"Sendero del Río, San Miguel de los Bancos, Pichincha, Ecuador",ECU,-0.02444,-78.758111,10,street  
CALLE DEL PEPE Y DE LA LOMA EDF MIRAL ESTE APT B9 SANTA LUCIA ALTA CUMBAYA QUITO ECUADOR,"Calle Pablo y Pepe Guerrero, Esparragosa de Lares, Badajoz, Spain",ECU,38.97618,-5.272797,10,street  
CALLE DE MODRIAN S2116 Y MIGUEL ANGEL EDIFICIO MIRAVALLE FRENTE A GASOLINERA QUITO ECUADOR,"Quito, Quito, Pichincha, Ecuador",ECU,-0.22985,-78.52495,2,city  
CALLE EL HARAS 121 LA MOLINA LIMA PERU PERÚ,"Peru, Miami County, Indiana, USA",PER,40.756361,-86.067797,10,city  
CALLE EL HARAS 121 URB EL HARAS LA MOINA LIMA PERÚ,"Lima, Lima, Lima, Peru",PER,-12.049141,-77.021217,6,city  
CALLE EL PEÑON MZ B 2 LA PLANICIE LA MOLINA LIMA PERÚ,"La Molina, Lima, Lima, Peru",PER,-12.08333,-76.95,1,city  
CALLE EL VELERO 432 URBANIZACIÓN LAS LAGUNAS LA MOLINA LIMA PERÚ,NA,NA,NA,NA,5,NA
CALLE GRIMALDO DEL SOLAR 318 OF 501 MIRAFLORES LIMA PERÚ,"Grimaldo del Solar Street, Armendariz, Miraflores, Province of Lima, Lima Metropolitan Area, Lima, 10574, Peru",PER,-12.1259897,-77.0259839,1,street  
CALLE JOAQUÍN PINTO 356 Y JUAN LEÓN MERA QUITO ECUADOR,"E7-85, Joaquin Pinto, Quito, Quito, Pichincha, Ecuador",ECU,-0.203744,-78.490866,10,building  
CALLE JOSÉ BALTA 122 URB INGENIERÍA SAN MARTÍN DE PORRES LIMA LIMA PERÚ,"Lima Lima, Tarma, Junin, Peru",PER,-11.23494,-75.68858,2,city  
CALLE JOSÉ DE LA TORRE UGARTE 397 CHICLAYO LAMBAYEQUE PERÚ,"Chiclayo, Chiclayo, Lambayeque, Peru",PER,-6.77137,-79.84088,1,city  
CALLE JOSÉ DEL LLANO ZAPATA 331 OFICINA 306 MIRAFLORES LIMA PERÚ,"Calle José del Llano Zapata, Lima, Lima, Lima, Peru",PER,-12.109758,-77.039058,1,street  
CALLE LA CASCADA 255 E 6B CASA B URB RINCONADA ALTA 1RA ETAPA LA MOLINA LIMA PERÚ,"255, Calle Cascada, La Paz, La Paz, Baja California Sur, Mexico",PER,24.062612,-110.299212,10,building  
CALLE LA CIMA 124 – URB CASUARINAS –SANTIAGO DE SURCO – LIMA –PERÚ,"Calle La Cima, Las Casuarinas, Santiago de Surco, Province of Lima, Lima Metropolitan Area, Lima, 10853, Peru",PER,-12.1209906,-76.9656826,2,street  
CALLE LA COLINA EDIF CONJUNTO RESIDENCIAL LAS PEREZAS APT PH A MUNICIPIO EL HATILLO ESTADO MIRANDA VENEZUELA,"Calle La Colina, El Hatillo, Miranda, Venezuela",VEN,10.410515,-66.819336,10,street  
CALLE LA COLINA EDIF CONJUNTO RESIDENCIAL LAS PEREZAS APT PH A MUNICIPIO EL HATILLO ESTADO MIRANDA VENZUELA VENEZUELA,"Calle La Colina, El Hatillo, Miranda, Venezuela",VEN,10.410515,-66.819336,10,street  
CALLE LAS CANTUTAS 245 DPTO 401 CASUARINAS SUR SURCO LIMA PERÚ,"Surco, Huarochiri, Lima, Peru",PER,-11.89056,-76.43806,3,city  
CALLE LAS GLADIOLAS EL GOLF CIUDAD DE PANAMA REPUBLIC OF PANAMA PANAMÁ,"Panama City, Panamá, Panama, Panama",PAN,8.9936,-79.51973,2,city  
CALLE LAS MORAS MZ A LOTE 8 URB LA MOLINA VIEJA LA MOLINA LIMA PERÚ,"Avenida Alameda de la Molina Vieja, Lima, Lima, Lima, Peru",PER,-12.087409,-76.955529,1,street  
CALLE LOS APAMATES RES MEMBERS PLAZA P 7 APT 7 LA FLORIDA CARACAS VENEZUELA,"Calle Los Apamates, Caracas, Avila, Distrito Capital, Venezuela",VEN,10.502524,-66.880546,1,street  
CALLE LOS CASTAÑOS NO 560 DPTO 1001 URB COUNTRY CLUB SAN ISIDRO LIMA PERU PERÚ,"310, Calle Los Castaños, Lima, Lima, Lima, Peru",PER,-12.094967,-77.050965,10,building  
CALLE MCAL BLAS CERDEÑA 159 SAN ISIDRO LIMA PERÚ,"San Isidro, Huaura, Lima, Peru",PER,-11.01861,-77.63639,3,city  
CALLE MONTERRICO CHICO 485 DPTO 101 SURCO LIMA PERÚ,"Surco, Huarochiri, Lima, Peru",PER,-11.89056,-76.43806,3,city  
CALLE MONTE UMBROSO 148 DPT 401 URB BELLA LUZ SURCO LIMA PERÚ,NA,NA,NA,NA,5,NA
CALLE MONTE UMBROSO 148 DPTO 401 URB BELLA LUZ SURCO LIMA PERÚ,NA,NA,NA,NA,5,NA
CALLE MONTSERRAT ROIG 28 BAJO 08339 VILASSAR DE DALT BARCELONA SPAIN,"Passatge Montserrat Roig, Castellar del Vallès, Barcelona, Spain",ESP,41.606182,2.082944,10,street  
CALLE PESQUERA MZ I SN URB HUERTA GRANDE LTE 21 ETAPA 2 TRUJILLO TRUJILLO LA LIBERTAD PERÚ,"Trujillo, Trujillo, La Libertad, Peru",PER,-8.108006,-79.032897,1,city  
CALLE PONTEVEDRA 381 URB LA ESTANCIA –LA MOLINA LIMA PERÚ,"La Molina, Lima, Lima, Peru",PER,-12.08333,-76.95,1,city  
CALLE PRIMERA NO 731 Y GUAYACANES GUAYAQUIL ECUADOR,"Guayaquil, Guayaquil, Guayas, Ecuador",ECU,-2.189354,-79.889587,2,city  
