"","address_original","lon","lat","type","loctype","address","north","south","east","west"
"120","KOYARI 4-C, NOORD",-70.0435371,12.5592668,"subpremise","range_interpolated","c, koyari 4, noord, aruba",12.5606157802915,12.5579178197085,-70.0421881197085,-70.0448860802915
"121","WAYACA 356, ORANJESTAD OOST",-70.0058709,12.5067103,"street_address","range_interpolated","wayaca 356, oranjestad, aruba",12.5080592802915,12.5053613197085,-70.0045219197085,-70.0072198802915
"122","L.G. SMITH BLVD. 64, ORANJESTAD WEST",-70.0356567,12.517104,"street_address","rooftop","l.g. smith blvd 64, oranjestad, aruba",12.5184285802915,12.5157306197085,-70.0343509197085,-70.0370488802915
"123","PANNELL KERR FORSTER BUILDING, BUSH HILL & BAY STREET, ST. MICHAEL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","CHELSEA HOUSE, CHELSEA ROAD, ST.MICHAEL, BARBADOS. BB14022",-59.6051969,13.0839543,"route","geometric_center","chelsea rd, bridgetown, saint michael barbados",13.0853020802915,13.0826041197085,-59.6020505,-59.6081737
"125","CITCO CORPORATE MANAGEMENT. ""WHITEPARK HOUSE, WHITEPARK ROAD, ST. MICHAEL, BARBADOS.",-59.6139483,13.1020716,"establishment","geometric_center","whitepark house, whitepark rd, bridgetown, saint michael barbados",13.1032793302915,13.1005813697085,-59.6128675197085,-59.6155654802915
"126","ALPHA & OMEGA LAW CHAMBERS, 1ST FLOOR, TRIDENT HOUSE, LOWER BROAD STREET, BRIDGETOWN, BARBADOS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","THE PHOENIX CENTRE, GEORGE STREET, GEORGE STREET, BELLEVILLE, ST. MICHAEL, BARBADOS.",-59.6034531,13.0961617,"route","geometric_center","george st, bridgetown, saint michael barbados",13.1004033,13.0926589,-59.6021422197085,-59.6048401802915
"128","APARTMENT 11, ADULO APARTMENTS, ROCKLEY HILL, ROCKLEY, CHRIST CHURCH, BARBADOS.",-59.5917026,13.0776624,"establishment","geometric_center","rockley, bridgetown, christ church bb00000barbados",13.0790578802915,13.0763599197085,-59.5902985197085,-59.5929964802915
"129","81-83, ST PAUL STREET, VALLETTAVLT 1213, MALTA",14.5142168,35.8974454,"street_address","rooftop","81 st paul st, valletta, malta",35.8987900302915,35.8960920697085,14.5155701802915,14.5128722197085
"130","JOSÉ ANUAR MILLÁN ABADÍA KM 6 1/2 VIA DURAN - TAMBO DURAN; GUAYAS; ECUADOR",-79.894301,-2.1931655,"establishment","rooftop","10 de agosto, y esquina, guayaquil 090104, ecuador",-2.1918340197085,-2.1945319802915,-79.8928870197085,-79.8955849802915
"131","CARLES-BARRAZA ABOGADOS CALLE 47 Y AQUILINO DE LA GUARDIA TORRE OCEAN BUSINESS PLAZA PISO 15; OFICINA 7 PANAMA; REPUBLICA DE PANAMÁ",-79.5228225,8.9769356,"establishment","geometric_center","xfgg+qvf, c. aquilino de la guardia, panamá, provincia de panamá, panama",8.9783872302915,8.9756892697085,-79.5214570697085,-79.5241550302915
"132","ZOUTMANSTRAAT 35, ORANJESTAD OOST",-70.0344272,12.5174786,"premise","rooftop","zoutmanstraat 35, oranjestad, aruba",12.5188358802915,12.5161379197085,-70.0331010697085,-70.0357990302915
"133","THOMAS DANIEL BUILDING, HINCKS STREET, INDIAN RIVER MALL #8, BRIDGETOWN, BARBADOS.",-59.6132388,13.0971177,"locality","approximate","bridgetown, saint michael barbados",13.1335119,13.0691063,-59.5581653,-59.6350213
"134","EMPAQUES INDUSTRIALES DE COLOMBIA S.A.S. NIT:  900406158-3  COLOMBIA",-74.7684002,10.8959456,"establishment","rooftop","cra. 18c #62-16, soledad, atlántico, colombia",10.8975062302915,10.8948082697085,-74.7670012697085,-74.7696992302915
"135","MARIA ISABEL PATIÑO OSORIO CALLE 84 NO. 7 -25 INTERIOR 102 BOGOTA, COLOMBIA *S.I.*",-74.0482526,4.6643171,"subpremise","rooftop","cl. 84c #7-25 interior 102, bogotá, colombia",4.6657319302915,4.6630339697085,-74.0468382697085,-74.0495362302915
"136","REBOLLEDO & ASOCIADOS CDLA. KENNEDY NORTE FRANCISCO ILLESCAS Y JUSTINO CORNEJO EDIF. KENNEDY BUSINESS CENTER (KBC) PISO 3 OFICINA 12 GUAYAQUIL, ECUADOR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","CORPORATE CONSULTING GROUP AV. JUAN TANCA MARENGO Y JOAQUIN ORRANTIA EDIFICIO EQUILIBRIUM PISO 1 OFICINA 104 GUAYAQUIL, ECUADOR",-79.8933951,-2.1563562,"route","geometric_center","joaquín josé orrantia gonzález, 090513 guayaquil, ecuador",-2.1552672697085,-2.1579652302915,-79.8877793,-79.8939493
"138","SR. CARLOS MANUEL EGAS MINUCHE CEIBOS NORTE, CALLE 4ª VILLA 106 QUITO-ECUADOR",-79.9430537,-2.1520073,"neighborhood","approximate","ceibos norte, 090904 guayaquil, ecuador",-2.1481498,-2.1546576,-79.9396026,-79.9469089
"139","MARKLAW ABOGADOS AV. 12 DE OCTUBRE Y ABRAHAM LINCOLN EDF; TORRE 1492  P.5 OFC; 505 QUITO - ECUADOR",-78.4818667,-0.2025815,"establishment","geometric_center","qgw9+x76 la paz, quito 170517, ecuador",-0.201330569708498,-0.204028530291502,-78.4804615197085,-78.4831594802915
"140","JAIME ARIAS MOLINA & ABOGADOS CALLE 7 NO 39 - 215 OFC. 507 EDIF. BBVA. MEDELLIN COLOMBIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","CAMARISTRAAT 2, ORANJESTAD OOST",-70.0163841,12.5175923,"route","geometric_center","camaristraat, oranjestad, aruba",12.5189382802915,12.5162403197085,-70.0148299697085,-70.0175279302915
"142","MILONSTRAAT 14, ORANJESTAD OOST",-70.019043,12.5126319,"street_address","range_interpolated","milonstraat 14, oranjestad, aruba",12.5139808802915,12.5112829197085,-70.0176940197085,-70.0203919802915
"143","WAYACA 98, ORANJESTAD OOST",-70.0041496,12.508131,"street_address","range_interpolated","wayaca 98, oranjestad, aruba",12.5094799802915,12.5067820197085,-70.0028006197085,-70.0054985802915
"144","CANTALOUPESTRAAT 1-A, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"145","BUSHIRI 6-S, ORANJESTAD WEST",-70.0497143,12.5373249,"street_address","range_interpolated","bushiri 6, aruba",12.5385637802915,12.5358658197085,-70.0482969197085,-70.0509948802915
"146","BILDERDIJKSTRAAT 16, ORANJESTAD OOST",-70.027542,12.5138785,"premise","rooftop","samanna buidling, bilderdijkstraat 16, oranjestad, aruba",12.5152386302915,12.5125406697085,-70.0263416697085,-70.0290396302915
"147","SABANA BASORA Z/N, (CARIBBEAN TROPICAL HOUSES), SAVANETA",-69.9654557,12.4717789,"neighborhood","approximate","sabana basora, savaneta, aruba",12.4788166,12.4667069,-69.9551439,-69.9734259
"148","OLDENBARNEVELDSTRAAT 1, ORANJESTAD WEST",-70.0362593,12.5222931,"route","geometric_center","oldenbarneveldstraat, oranjestad, aruba",12.5236393802915,12.5209414197085,-70.0349157697085,-70.0376137302915
"149","FLEMMINGSTRAAT 8, ORANJESTAD OOST",-70.0276661,12.5211772,"street_address","range_interpolated","flemmingstraat 8, oranjestad, aruba",12.5225261802915,12.5198282197085,-70.0263171197085,-70.0290150802915
"150","CUMANA 9, ORANJESTAD OOST",-70.0119401,12.5196175,"street_address","range_interpolated","cumana 9, oranjestad, aruba",12.5209664802915,12.5182685197085,-70.0105911197085,-70.0132890802915
"151","L.G. SMITH BLVD. 116, NOORD",-70.0515107,12.6052798,"street_address","range_interpolated","l. g. smith boulevard 116, noord, aruba",12.6066287802915,12.6039308197085,-70.0501617197085,-70.0528596802915
"152","L.G. SMITH BLVD. 116, ORANJESTAD WEST",-70.0393018,12.51976,"street_address","range_interpolated","l.g. smith blvd 116, oranjestad, aruba",12.5210609302915,12.5183629697085,-70.0379880697085,-70.0406860302915
"153","PIEDRA PLAT 139, PARADERA",-69.9839884,12.5217491,"street_address","range_interpolated","piedra plat 139, santa cruz, aruba",12.5230980802915,12.5204001197085,-69.9826394197085,-69.9853373802915
"154","SAVANETA 117, SAVANETA",-69.9506687,12.4527245,"street_address","rooftop","savaneta 117, savaneta, aruba",12.4540801802915,12.4513822197085,-69.9493330197085,-69.9520309802915
"155","PARAMIRA 50, ORANJESTAD WEST",-62.9838489,17.4850683,"street_address","range_interpolated","50 paramira weg, oranjestad, caribbean netherlands",17.4864172802915,17.4837193197085,-62.9824999197085,-62.9851978802915
"156","OFFICE ONE BUILDING, 50TH AND 58TH STREETS OBARRIO, CITY OF PANAMA REPUBLIC OF PANAMA",-79.5172221,8.9848506,"premise","rooftop","office one tower, calle 58 este, panama city, panamá province, panama",8.9862188302915,8.9835208697085,-79.5159478697085,-79.5186458302915
"157","THE PHOENIX CENTRE, GEORGE STREET, BELLEVILLE , ST.MICHAEL, BARBADOS.",-59.6034531,13.0961617,"route","geometric_center","george st, bridgetown, saint michael barbados",13.1004033,13.0926589,-59.6021422197085,-59.6048401802915
"158","""KENDAL POINT"", 50 ATLANTIC SHORES, CHRIST CHURCH, BARBADOS.",-59.5334099,13.0501425,"establishment","approximate","kendal point, christ church barbados",13.0514914802915,13.0487935197085,-59.5320609197085,-59.5347588802915
"159","THE CORPORATE SECRETARY LIMITED, WHITEPARK HOUSE, WHITE PARK ROAD, ST MICHAEL, BRIDGETOWN, BARBADOS.",-59.6138917,13.1031099,"route","geometric_center","whitepark rd, bridgetown, saint michael barbados",13.1060054,13.100718,-59.6126856197085,-59.6153835802915
"160","HUMBERTO RODRÍGUEZ G. CALLE 50 NO. 38-48 OF. 203 MEDELLÍN COLOMBIA",-75.5590963,6.2454222,"subpremise","rooftop","c. 50 #38 – 48 oficina 203, la candelaria, medellín, la candelaria, medellín, antioquia, colombia",6.2466921802915,6.2439942197085,-75.5577902197085,-75.5604881802915
"161","ALEJANDRO ALZATE BLAIR CARRERA 30 NO. 17 SUR 09 MEDELLÍN MEDELLIN COLOMBIA",-75.5589708,6.2096839,"street_address","range_interpolated","cra. 30 #17, el poblado, medellín, el poblado, medellín, antioquia, colombia",6.2110328802915,6.2083349197085,-75.5576218197085,-75.5603197802915
"162","FRANCISCO JAVIER PÉREZ PUERTA CALLE ISAAC HANONO MISSRI PH PACIFIC BLUE. APARTAMENTO 24-A PANAMA PANAMA",-79.4176594,9.0473686,"route","geometric_center","c. 24 a, panamá, provincia de panamá, panama",9.0487463802915,9.0460484197085,-79.4162682197085,-79.4189661802915
"163","ROOI BOSAL 13-A, SANTA CRUZ",-69.9807829,12.4967051,"subpremise","range_interpolated","a, rooi bosal 13, oranjestad, aruba",12.4980540802915,12.4953561197085,-69.9794339197085,-69.9821318802915
"164","HOOIBERG 95, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"165","BALASHI 63-A, SANTA CRUZ",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","BALASHI 55, SANTA CRUZ",-122.0307963,36.9741171,"locality","approximate","santa cruz, ca, usa",37.0108422,36.9409339,-121.9862189,-122.1087411
"167","CATIRI 5-A, NOORD",-70.03245,12.5765648,"locality","approximate","noord, aruba",12.6233364,12.5415087,-69.9931439,-70.0597715
"168","STEENWEG 7, ORANJESTAD OOST",-70.0350054,12.5192079,"route","geometric_center","steenweg, oranjestad, aruba",12.5205463302915,12.5178483697085,-70.0335317697085,-70.0362297302915
"169","ARIZAGA & CO. AV. 12 DE OCTUBRE N24-660 Y FRANCISCO SALAZAR EDIFICIO CONCORDE, PISO 11 QUITO - ECUADOR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","CORRAL-SANCHEZ; ABOGADOS LA NIÑA E8-52; EDIF. ROYAL BUSINESS PISO 8; OF. 801 QUITO ECUADOR",-78.4678382,-0.1806532,"locality","approximate","quito, ecuador",0.0219727,-0.3951614,-78.2741547,-78.5869217
"171","HOMERBONNER 1200FOUR SEASONS TOWER 1441 BRICKELL AVENUE MIAMI, FL 33131 U.S.A.",-80.1915609,25.7587319,"street_address","rooftop","1441 brickell ave, miami, fl 33131, usa",25.7598625302915,25.7571645697085,-80.1902684697085,-80.1929664302915
"172","DR. JUAN GABRIEL REYES REPUBLICA DEL SALVADOR 1082 Y NNUU EDIF. MANSION BLANCA TORRE PARIS QUITO - ECUADOR",-78.4793993,-0.1782673,"street_address","rooftop","av. república de el salvador 1082y, quito 170135, ecuador",-0.176898119708498,-0.179596080291502,-78.4781509197085,-78.4808488802915
"173","SR  JUAN JOSE ALBUJA LARREA URB. VIÑA DEL RIO 9J7B  QUITO-ECUADOR",-78.4055514,-0.1980693,"neighborhood","approximate","urb viña del rio, 170184 quito, ecuador",-0.1942035,-0.20624,-78.4001434,-78.4082544
"174","CORRAL-SANCHEZ; ABOGADOS SAN JAVIER N26-130 Y ORELLANA QUITO; ECUADOR",-78.484164,-0.199852,"subpremise","rooftop","san javier n26-130 y, quito 170143, ecuador",-0.198514419708498,-0.201212380291502,-78.4827863197085,-78.4854842802915
"175","WEG SEROE BLANCO 30-C, SAN NICOLAS NOORD",-69.9099796,12.4539269,"route","geometric_center","weg seroe blanco, aruba",12.4553589302915,12.4526609697085,-69.9088548697085,-69.9115528302915
"176","SABANA BASORA 10, SAVANETA",-69.9658352,12.4705214,"route","geometric_center","sabana basora, savaneta, aruba",12.4714665,12.4681613,-69.9613382,-69.9660141
"177","WATAPANASTRAAT 7, ORANJESTAD WEST",-70.0298008,12.5313988,"route","geometric_center","watapanastraat, oranjestad, aruba",12.5327821302915,12.5300841697085,-70.0284493197085,-70.0311472802915
"178","AUSTRA PROPERTIES S.A. ZELTWEG, 63  8021 ZURICH  SUIZA",8.5533628,47.3671798,"street_address","rooftop","zeltweg 63, 8032 zürich, switzerland",47.3685105802915,47.3658126197085,8.5545870802915,8.5518891197085
"179","BARBOSA LEGAL 407 LINCOLN ROAD PH-NE  MIAMI BEACH, FL 33139 UNITED STATES",-80.1323836,25.7910668,"establishment","rooftop","407 lincoln rd, miami beach, fl 33139, usa",25.7923732802915,25.7896753197085,-80.1310518197085,-80.1337497802915
"180","GLOBAL LINE ASSET MANAGEMENT RUA GENERAL VENANCIO FLORES, 305 - SALA 903 LEBLON  - CEP: 22441-090 RIO DE JANEIRO - RJ BRAZIL",-43.2252821,-22.9846553,"subpremise","rooftop","r. gen. venâncio flores, 305 - sala 903 - leblon, rio de janeiro - rj, 22441-090, brazil",-22.9832824697085,-22.9859804302915,-43.2238512697085,-43.2265492302915
"181","WESTWINDS OFFSHORE SERVICES LIMITED 1ST FLOOR MURDOCH HOUSE; NORTH SHORE ROAD RAMSEY; ISLE OF MAN IM8 3DY BRITISH ISLES",-4.3851256,54.3256841,"route","geometric_center","n shore rd, ramsey, isle of man",54.3270525802915,54.3243546197085,-4.3817391,-4.3883022
"182","#6, 11TH AVENUE, BELLEVILLE, ST MICHAEL, BARBADOS.",-59.6019459,13.0999082,"route","geometric_center","11th ave, bridgetown, saint michael barbados",13.1014922302915,13.0987942697085,-59.6000825697085,-59.6027805302915
"183","SUITE 100, ONE FINANCIAL PLACE, LOWER COLLYMORE ROCK , ST. MICHAEL, BARBADOS.",-59.6037614,13.0924533,"establishment","geometric_center","39rw+xfq, george st, bridgetown, saint michael barbados",13.0939669802915,13.0912690197085,-59.6023678197085,-59.6050657802915
"184","THE GROVE ANNEX, 21 PINE ROAD, BELLEVILLE, ST.MICHAEL, BARBADOS BB11113.",-59.601186,13.097696,"street_address","rooftop","21 pine rd, bridgetown, saint michael bb11113barbados",13.0990430302915,13.0963450697085,-59.5998233197085,-59.6025212802915
"185","APT 8, MAYFLOWER COURT, ST. ALOYSIUS STREET, MSIDA, MALTA",14.4845673,35.8993715,"locality","approximate","msida, malta",35.9046613,35.8911664,14.4938765,14.4734022
"186","18/2, SOUTH STREET, VALLETTAVLT 1102, MALTA",14.5102074,35.8970813,"subpremise","range_interpolated","18, 2 south st, valletta, malta",35.8984012802915,35.8957033197085,14.5115095802915,14.5088116197085
"187","6, ALLEY 1, HAL-DWIELI STREET, ZEBBUG, MALTA",14.4415775,35.8715606,"locality","approximate","żebbuġ, malta",35.886347,35.860537,14.4664708,14.4117161
"188","147/1 ST LUCIA STREET, VALLETTA, MALTA",14.5127543,35.8980622,"subpremise","rooftop","147, 1 st. lucia's street, il-belt valletta vlt 1185, malta",35.8994083802915,35.8967104197085,14.5140987802915,14.5114008197085
"189","VAULT 14 LEVEL 2 VALLETTA WATERFRONT, FLORIANAFRN 1913, MALTA",14.5071357,35.8890744,"subpremise","range_interpolated","14 level, 2 valletta waterfront, floriana, malta",35.8904233802915,35.8877254197085,14.5084846802915,14.5057867197085
"190","125, MERCURY HOUSE, OLD MINT STREET, VALLETTA, MALTA",14.5101258,35.8986846,"route","geometric_center","old mint street, valletta, malta",35.8999138302915,35.8972158697085,14.5114585,14.5085463
"191","ARCINIEGAS BRICEÑO PLANA CARRERA 9 NO. 80-45 OFICINA 501 BOGOTÁ COLOMBIA",-74.0775207,4.5981453,"subpremise","rooftop","cra. 9 #9-80 oficina 501, bogotá, colombia",4.5995596302915,4.5968616697085,-74.0762744697085,-74.0789724302915
"192","FONSECA Y ASOCIADOS APARTADO POSTAL 0819-06195 PANAMA, REPUBLICA DE PANAMA **S.I.**",-78.9288242,9.1088003,"administrative_area_level_1","approximate","panamá province, panama",9.517596,8.2078841,-78.050289,-79.693794
"193","CORPORATE MANAGEMENT SERVICES LIMITED 1301 BANK OF AMERICA TOWER 12 HARCOURT ROAD CENTRAL, HONG KONG. **S.I.**",114.1629785,22.2806409,"accounting","rooftop","12 harcourt rd, central, hong kong",22.2822824802915,22.2795845197085,114.164479780292,114.161781819708
"194","KONRAD & ASOCIADOS L.A. DE HERRERA 1248   TORRE 1; OFICINA 501; WORLD TRADE CENTER MONTEVIDEO 11300; MONTEVIDEO URUGUAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","PARESOCI COMPAÑÍA LIMITADA KENNEDY NORTE; AVE. MIGUEL H. ALCIVAR; MANZANA 506; TORRES DEL NORTE; TORRE A; PISO 8; OF. 810 GUAYAQUIL; ECUADOR",-79.8957426,-2.1594806,"premise","rooftop","torres del norte, av. 9, guayaquil 090512, ecuador",-2.1580160697085,-2.1607140302915,-79.8945162197085,-79.8972141802915
"196","ARCA IG COLOMBIA S.A.S. CALLE 97 A # 8 – 10 OFC. 205 BOGOTA COLOMBIA",-74.0405694,4.6789087,"subpremise","rooftop","cl. 97a #8-10 oficina 205, bogotá, colombia",4.6801539802915,4.6774560197085,-74.0392710697085,-74.0419690302915
"197","JOSIE BEN RUBI TORRE DE LAS AMERICAS PUNTA PACIFICA; TORRE B; PISO 4; OFICINA 2  PANAMA",-79.5097877,8.9828091,"establishment","rooftop","suite 2, torres de las americas, c. 56 d este, panamá, provincia de panamá, panama",8.9842420802915,8.9815441197085,-79.5084633197085,-79.5111612802915
"198","J. NAVARRO & ASOCIADOS HAVRE 2210 MONTEVIDEO URUGUAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","ORION HOUSE SERVICES (HK) LIMITED ROOM 1401; 14/F.; WORLD COMMERCE  CENTRE; HARBOUR CITY; 7-11 CANTON ROAD; TSIM SHA TSUI; KOWLOON; HONG KONG",114.168815,22.2972017,"doctor","rooftop","11 canton rd, tsim sha tsui, hong kong",22.2985696302915,22.2958716697085,114.170258130292,114.167560169708
"200","DUKRE ASSET MANAGEMENT S.A. 3; RUE DE LA VALLEE  1204; GENEVA SWITZERLAND",6.1509457,46.2013394,"premise","rooftop","rue mina-audemars 3, 1204 genève, switzerland",46.2026790802915,46.1999811197085,6.1522877302915,6.1495897697085
"201","Nova Trust NV Schottegatweg Oost 18 Curacao The Netherlands Antilles ** send invoices and renewals via email **  RT BVI",-68.99002,12.16957,"country","approximate","curaçao",12.4693032,11.9120626,-68.6041862,-69.2675452
"202","TANKI FLIP 53-A, NOORD",-70.0303653,12.5466774,"subpremise","range_interpolated","a, tanki flip 53, noord, aruba",12.5480263802915,12.5453284197085,-70.0290163197085,-70.0317142802915
"203","ENGELANDSTRAAT 2, LOKAAL 2, ORANJESTAD WEST",-70.0462566,12.5282243,"street_address","rooftop","engelandstraat 2, oranjestad, aruba",12.5294634802915,12.5267655197085,-70.0450270197085,-70.0477249802915
"204","ENGELANDSTRAAT 2, ORANJESTAD WEST",-70.0462566,12.5282243,"street_address","rooftop","engelandstraat 2, oranjestad, aruba",12.5294634802915,12.5267655197085,-70.0450270197085,-70.0477249802915
"205","STEENWEG 3, ORANJESTAD OOST",-70.0086306,12.5092044,"political","approximate","oranjestad-east, aruba",12.5427504,12.4837244,-69.9823093,-70.036254
"206","PARADERA 17, PARADERA",-70.0041644,12.5347904,"locality","approximate","paradera, aruba",12.5436484,12.5288842,-69.9975465,-70.0115562
"207","L.G. SMITH BLVD. 62, SUITE 304, ORANJESTAD WEST",-70.0355871,12.5167057,"subpremise","range_interpolated","304, l.g. smith blvd 62, oranjestad, aruba",12.5180546802915,12.5153567197085,-70.0342381197085,-70.0369360802915
"208","AVENIDA ALO TROMP 6, ORANJESTAD WEST",-70.0376023,12.5220627,"premise","rooftop","avenida alo tromp 6, oranjestad, aruba",12.5233569302915,12.5206589697085,-70.0362634697085,-70.0389614302915
"209","PASTOOR HENDRIKSTRAAT 69, SAN NICOLAS ZUID",-69.9042946,12.4379959,"premise","rooftop","pastoor hendrikstraat 69, san nicolas, aruba",12.4392333302915,12.4365353697085,-69.9029633197085,-69.9056612802915
"210","PRIMAVERA 1-H, ORANJESTAD OOST",-70.0108339,12.5129306,"street_address","range_interpolated","primavera 1, oranjestad, aruba",12.5142795802915,12.5115816197085,-70.0094849197085,-70.0121828802915
"211","BUBALI 69, NOORD",-70.0458481,12.5516536,"neighborhood","approximate","bubali, noord, aruba",12.5541445,12.5485732,-70.0406099,-70.0520468
"212","L.G. SMITH BLVD. 82, NOORD",-70.0414665,12.578015,"street_address","range_interpolated","l.g. smith blvd 82, noord, aruba",12.5793639802915,12.5766660197085,-70.0401175197085,-70.0428154802915
